Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Wes Saxton,WA (Wed),BUF,TE,@Atl,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Will Tye,WA (Wed),NYJ,TE,Jax,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Daniel Brown,WA (Wed),CHI,TE,@GB,L 14-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Nick Vannett,WA (Wed),SEA,TE,Ind,W 46-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Temarrick Hemingway,WA (Wed),LAR,TE,@Dal,W 35-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jerell Adams,WA (Wed),NYG,TE,@TB,L 23-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
David Morgan II,WA (Wed),MIN,TE,Det,L 7-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Rico Gathers,WA (Wed),DAL,TE,LAR,L 30-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Thomas Duarte,WA (Wed),MIA,TE,NO,L 0-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Beau Sandland,WA (Wed),GNB,TE,Chi,W 35-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ben Braunecker,WA (Wed),CHI,TE,@GB,L 14-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cole Wick,WA (Wed),DET,TE,@Min,W 14-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Matt LaCosse,WA (Wed),NYG,TE,@TB,L 23-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Erik Swoope,WA (Wed),IND,TE,@Sea,L 18-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Anthony Denham,WA (Wed),PHI,TE,@LAC,W 26-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bryce Williams,WA (Wed),CAR,TE,@NE,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Alan Cross,WA (Wed),TAM,TE,NYG,W 25-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Braedon Bowman,WA (Wed),NOR,TE,@Mia,W 20-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Brian Parker,WA (Wed),NYJ,TE,Jax,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Joshua Perkins,WA (Wed),ATL,TE,Buf,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ross Travis,WA (Wed),KAN,TE,Wsh,W 29-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Scott Simonson,WA (Wed),CAR,TE,@NE,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Xavier Grimble,WA (Wed),PIT,TE,@Bal,W 26-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
D.J. Tialavea,WA (Wed),ATL,TE,Buf,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Matt Lengel,WA (Wed),NWE,TE,Car,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Alex Ellis,WA (Wed),JAC,TE,@NYJ,L 20-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Eric Tomlinson,WA (Wed),NYJ,TE,Jax,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jonnu Smith,WA (Wed),TEN,TE,@Hou,L 14-57,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jordan Leggett,WA (Wed),NYJ,TE,Jax,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jake Butt,WA (Wed),DEN,TE,Oak,W 16-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Mason Schreck,WA (Wed),CIN,TE,@Cle,W 31-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jeremy Sprinkle,WA (Wed),WAS,TE,@KC,L 20-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Adam Shaheen,WA (Wed),CHI,TE,@GB,L 14-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Bucky Hodges,WA (Wed),MIN,TE,Det,L 7-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Eric Saubert,WA (Wed),ATL,TE,Buf,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Antony Auclair,WA (Wed),TAM,TE,NYG,W 25-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Ricky Seals-Jones,WA (Wed),ARI,TE,SF,W 18-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Hakeem Valles,WA (Wed),ARI,TE,SF,W 18-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cole Hikutini,WA (Wed),SFO,TE,@Ari,L 15-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Jacob Hollister,WA (Wed),NWE,TE,Car,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Sean Culkin,WA (Wed),LAC,TE,Phi,L 24-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Cethan Carter,WA (Wed),CIN,TE,@Cle,W 31-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Darrell Daniels,WA (Wed),IND,TE,@Sea,L 18-46,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Evan Baylis,WA (Wed),HOU,TE,Ten,W 57-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Shane Smith,WA (Wed),NYG,TE,@TB,L 23-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Seahawks,SCOT,SEA,DST,Ind,W 46-18,,,,1.0,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,16.0,,,,,,22.0
Texans,WA (Wed),HOU,DST,Ten,W 57-14,,,,4.0,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,14.0,,,,,,22.0
Steelers,GARI,PIT,DST,@Bal,W 26-9,,,,2.0,,,,,,,,,,,0.0,1.0,4.0,0.0,0.0,9.0,,,,,,15.0
Saints,WA (Wed),NOR,DST,@Mia,W 20-0,,,,1.0,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,14.0
Bills,WA (Wed),BUF,DST,@Atl,W 23-17,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,17.0,,,,,,13.0
Lions,WA (Wed),DET,DST,@Min,W 14-7,,,,0.0,,,,,,,,,,,0.0,3.0,2.0,0.0,0.0,7.0,,,,,,13.0
Broncos,DAN,DEN,DST,Oak,W 16-10,,,,1.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,10.0,,,,,,10.0
Packers,WA (Wed),GNB,DST,Chi,W 35-14,,,,2.0,,,,,,,,,,,0.0,2.0,1.0,0.0,0.0,14.0,,,,,,10.0
Jaguars,LOS,JAC,DST,@NYJ,L 20-23,,,,1.0,,,,,,,,,,,1.0,1.0,5.0,0.0,0.0,23.0,,,,,,10.0
Bengals,BKN,CIN,DST,@Cle,W 31-7,,,,1.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,7.0,,,,,,9.0
Vikings,WA (Wed),MIN,DST,Det,L 7-14,,,,0.0,,,,,,,,,,,0.0,0.0,6.0,0.0,0.0,14.0,,,,,,9.0
Chiefs,BKN,KAN,DST,Wsh,W 29-20,,,,0.0,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,20.0,,,,,,8.0
Raiders,WA (Wed),OAK,DST,@Den,L 10-16,,,,0.0,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,16.0,,,,,,7.0
49ers,WA (Wed),SFO,DST,@Ari,L 15-18,,,,1.0,,,,,,,,,,,0.0,0.0,6.0,0.0,0.0,18.0,,,,,,7.0
Falcons,WA (Wed),ATL,DST,Buf,L 17-23,,,,0.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,17.0,,,,,,6.0
Cardinals,NOG,ARI,DST,SF,W 18-15,,,,1.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,15.0,,,,,,6.0
Jets,WA (Wed),NYJ,DST,Jax,W 23-20,,,,1.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,14.0,,,,,,4.0
Browns,WA (Wed),CLE,DST,Cin,L 7-31,,,,0.0,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,31.0,,,,,,3.0
Colts,WA (Wed),IND,DST,@Sea,L 18-46,,,,2.0,,,,,,,,,,,0.0,0.0,3.0,1.0,0.0,34.0,,,,,,3.0
Rams,LOS,LAR,DST,@Dal,W 35-30,,,,1.0,,,,,,,,,,,0.0,1.0,2.0,0.0,0.0,30.0,,,,,,2.0
Patriots,WA (Wed),NWE,DST,Car,L 30-33,,,,1.0,,,,,,,,,,,0.0,1.0,2.0,0.0,0.0,33.0,,,,,,2.0
Ravens,SCOT,BAL,DST,Pit,L 9-26,,,,1.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,26.0,,,,,,2.0
Bears,WA (Wed),CHI,DST,@GB,L 14-35,,,,0.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,35.0,,,,,,1.0
Dolphins,MM,MIA,DST,NO,L 0-20,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,20.0,,,,,,1.0
Eagles,WA (Wed),PHI,DST,@LAC,W 26-24,,,,0.0,,,,,,,,,,,0.0,1.0,2.0,0.0,0.0,24.0,,,,,,1.0
Redskins,WA (Wed),WAS,DST,@KC,L 20-29,,,,0.0,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,23.0,,,,,,1.0
Panthers,WA (Wed),CAR,DST,@NE,W 33-30,,,,0.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,30.0,,,,,,1.0
Buccaneers,WA (Wed),TAM,DST,NYG,W 25-23,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,23.0,,,,,,-1.0
Giants,WA (Wed),NYG,DST,@TB,L 23-25,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,25.0,,,,,,-2.0
Titans,WA (Wed),TEN,DST,@Hou,L 14-57,,,,1.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,51.0,,,,,,-4.0
Chargers,WA (Wed),LAC,DST,Phi,L 24-26,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,26.0,,,,,,-4.0
Cowboys,BLRT,DAL,DST,LAR,L 30-35,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,35.0,,,,,,-5.0
Greg Zuerlein,WA (Wed),LAR,K,@Dal,,,,,,,,,,,,,,,,,,,,,,3/3,4/4,0/0,7/7,2/2,27.0
Jake Elliott,WA (Wed),PHI,K,@LAC,,,,,,,,,,,,,,,,,,,,,,0/0,3/3,1/1,4/4,2/2,19.0
Robbie Gould,WA (Wed),SFO,K,@Ari,,,,,,,,,,,,,,,,,,,,,,2/2,3/3,0/0,5/5,0/0,18.0
Ka'imi Fairbairn,WA (Wed),HOU,K,Ten,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,1/1,3/3,6/7,18.0
Phil Dawson,WA (Wed),ARI,K,SF,,,,,,,,,,,,,,,,,,,,,,2/2,1/1,1/1,4/4,0/0,15.0
Stephen Gostkowski,WA (Wed),NWE,K,Car,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,1/1,3/3,3/3,15.0
Stephen Hauschka,WA (Wed),BUF,K,@Atl,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,2/2,3/3,2/2,15.0
Chandler Catanzaro,WA (Wed),NYJ,K,Jax,,,,,,,,,,,,,,,,,,,,,,1/1,2/3,0/0,3/4,2/2,12.0
Harrison Butker,WA (Wed),KAN,K,Wsh,,,,,,,,,,,,,,,,,,,,,,2/2,1/2,0/0,3/4,2/2,11.0
Graham Gano,WA (Wed),CAR,K,@NE,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,0/0,2/2,3/4,10.0
Brandon McManus,WA (Wed),DEN,K,Oak,,,,,,,,,,,,,,,,,,,,,,2/3,1/1,0/0,3/4,1/1,10.0
Dustin Hopkins,WA (Wed),WAS,K,@KC,,,,,,,,,,,,,,,,,,,,,,1/1,1/1,0/0,2/2,2/2,9.0
Wil Lutz,WA (Wed),NOR,K,@Mia,,,,,,,,,,,,,,,,,,,,,,0/0,2/3,0/0,2/3,2/2,9.0
Blair Walsh,BLRT,SEA,K,Ind,,,,,,,,,,,,,,,,,,,,,,0/1,1/1,0/0,1/2,5/5,8.0
Randy Bullock,WA (Wed),CIN,K,@Cle,,,,,,,,,,,,,,,,,,,,,,0/0,1/1,0/0,1/1,4/4,8.0
Chris Boswell,WA (Wed),PIT,K,@Bal,,,,,,,,,,,,,,,,,,,,,,1/1,1/2,0/0,2/3,2/2,8.0
Jason Myers,WA (Wed),JAC,K,@NYJ,,,,,,,,,,,,,,,,,,,,,,2/2,0/0,0/1,2/3,2/2,7.0
Dan Bailey,MM,DAL,K,LAR,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,3/3,6.0
Younghoe Koo,WA (Wed),LAC,K,Phi,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,3/3,6.0
Adam Vinatieri,BKN,IND,K,@Sea,,,,,,,,,,,,,,,,,,,,,,0/0,1/1,0/0,1/1,1/1,5.0
Matt Bryant,LOS,ATL,K,Buf,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,2/2,5.0
Nick Folk,WA (Wed),TAM,K,NYG,,,,,,,,,,,,,,,,,,,,,,2/2,0/2,0/0,2/4,1/2,5.0
Mason Crosby,WA (Wed),GNB,K,Chi,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,5/5,5.0
Matt Prater,NOG,DET,K,@Min,,,,,,,,,,,,,,,,,,,,,,2/2,0/0,0/1,2/3,0/0,5.0
Giorgio Tavecchio,GARI,OAK,K,@Den,,,,,,,,,,,,,,,,,,,,,,1/1,0/0,0/0,1/1,1/1,4.0
Aldrick Rosas,WA (Wed),NYG,K,@TB,,,,,,,,,,,,,,,,,,,,,,1/1,0/1,0/0,1/2,2/2,4.0
Justin Tucker,SCOT,BAL,K,Pit,,,,,,,,,,,,,,,,,,,,,,0/0,1/1,0/1,1/2,0/0,3.0
Ryan Succop,DAN,TEN,K,@Hou,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,2/2,2.0
Connor Barth,WA (Wed),CHI,K,@GB,,,,,,,,,,,,,,,,,,,,,,0/0,0/1,0/0,0/1,2/2,1.0
Sebastian Janikowski,WA (Wed),OAK,K,@Den,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Shayne Graham,WA (Wed),ATL,K,Buf,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Billy Cundiff,WA (Wed),CLE,K,Cin,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Brown,WA (Wed),NYG,K,@TB,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Scobee,WA (Wed),NOR,K,@Mia,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Mike Nugent,WA (Wed),NYG,K,@TB,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Nick Novak,WA (Wed),HOU,K,Ten,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Shaun Suisham,WA (Wed),PIT,K,@Bal,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Garrett Hartley,WA (Wed),PIT,K,@Bal,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Dan Carpenter,WA (Wed),BUF,K,@Atl,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Kai Forbath,WA (Wed),MIN,K,Det,,,,,,,,,,,,,,,,,,,,,,0/1,0/0,0/0,0/1,1/1,0.0
Brandon Bogotay,WA (Wed),TAM,K,NYG,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Caleb Sturgis,WA (Wed),PHI,K,@LAC,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Zach Hocker,WA (Wed),TAM,K,NYG,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Travis Coons,WA (Wed),LAR,K,@Dal,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Cairo Santos,WA (Wed),KAN,K,Wsh,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Cody Parkey,WA (Wed),MIA,K,NO,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Kasey Redfern,WA (Wed),DET,K,@Min,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Patrick Murray,WA (Wed),NOR,K,@Mia,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Jordan Gay,WA (Wed),TEN,K,@Hou,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Kyle Brindza,WA (Wed),NYJ,K,Jax,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Lambo,WA (Wed),LAC,K,Phi,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Andrew Franks,WA (Wed),MIA,K,NO,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Roberto Aguayo,WA (Wed),CHI,K,@GB,,,,,,,,,,,,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Zane Gonzalez,WA (Wed),CLE,K,Cin,,,,,,,,,,,,,,,,,,,,,,0/0,0/1,0/0,0/1,1/1,0.0
